2025/11/12 17:41:57 INFO mlflow.projects.utils: === Created directory /tmp/tmpq64t5c5i for downloading remote URIs passed to arguments of type 'path' ===
2025/11/12 17:41:57 INFO mlflow.projects.backend.local: === Running command 'python run.py --training_threshold=-1000000000000 --deploy=0 --project_name=freeway_experiments --parent_run_id='' --preprocessor='' --env='Taxi with Fuel' --sliding_window_size=100 --num_episodes=10000 --eval_interval=9 --alpha=0.99 --rl_algorithm=qreinforce --prism_dir=../prism_files --prism_file_path=freeway.prism --constant_definitions='' --prop='' --reward_flag=1 --max_steps=100 --disabled_features='' --wrong_action_penalty=1000 --postprocessor='' --layers=2 --neurons=64 --replay_buffer_size=300000 --epsilon=1 --epsilon_dec=0.9999 --epsilon_min=0.1 --gamma=0.99 --replace=304 --lr=0.01 --batch_size=32 --noise_scale=0.01 --prob_threshold=0 --task safe_training --seed 128 --interpreter '' --range_plotting 1' in run with ID '1bf5c58a4d304ea8b2e38465e6e902b0' === 
Set Seed to 128
/workspaces/coolmc/mlruns/437278008735162994/fb883d5ba68041cb9674883a2528efe3/artifacts/model
Warning: Model checkpoint not found at /workspaces/coolmc/mlruns/437278008735162994/fb883d5ba68041cb9674883a2528efe3/artifacts/model/quantum_reinforce.pth
Agent loaded.
0 Episode	Reward 0.0 	Average Reward 0.0 	Last Property Result: None
658 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
659 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
660 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
661 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
662 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
663 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
664 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
665 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
666 Episode	Reward 0.0 	Average Reward 0.11 	Last Property Result: None
667 Episode	Reward 0.0 	Average Reward 0.11 	Last Property Result: None
668 Episode	Reward 0.0 	Average Reward 0.11 	Last Property Result: None
669 Episode	Reward 0.0 	Average Reward 0.11 	Last Property Result: None
670 Episode	Reward 0.0 	Average Reward 0.1 	Last Property Result: None
671 Episode	Reward 1.0 	Average Reward 0.11 	Last Property Result: None
672 Episode	Reward 1.0 	Average Reward 0.12 	Last Property Result: None
673 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
674 Episode	Reward 1.0 	Average Reward 0.13 	Last Property Result: None
675 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
676 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
677 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
678 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
679 Episode	Reward 1.0 	Average Reward 0.14 	Last Property Result: None
680 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
681 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
682 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
683 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
684 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
685 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
686 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
687 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
688 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
689 Episode	Reward 1.0 	Average Reward 0.16 	Last Property Result: None
690 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
691 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
692 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
693 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
694 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
695 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
696 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
697 Episode	Reward 1.0 	Average Reward 0.17 	Last Property Result: None
698 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
699 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
700 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
701 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
702 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
703 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
704 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
705 Episode	Reward 1.0 	Average Reward 0.17 	Last Property Result: None
706 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
707 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
708 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
709 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
710 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
711 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
712 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
713 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
714 Episode	Reward 1.0 	Average Reward 0.17 	Last Property Result: None
715 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
716 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
717 Episode	Reward 1.0 	Average Reward 0.19 	Last Property Result: None
718 Episode	Reward 1.0 	Average Reward 0.2 	Last Property Result: None
719 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
720 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
721 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
722 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
723 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
724 Episode	Reward 1.0 	Average Reward 0.21 	Last Property Result: None
725 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
726 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
727 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
728 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
729 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
730 Episode	Reward 1.0 	Average Reward 0.22 	Last Property Result: None
731 Episode	Reward 1.0 	Average Reward 0.23 	Last Property Result: None
732 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
733 Episode	Reward 1.0 	Average Reward 0.24 	Last Property Result: None
734 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
735 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
736 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
737 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
738 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
739 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
740 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
741 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
742 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
743 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
744 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
745 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
746 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
747 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
748 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
749 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
750 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
751 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
752 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
753 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
754 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
755 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
756 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
757 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
758 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
759 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
760 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
761 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
762 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
763 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
764 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
765 Episode	Reward 1.0 	Average Reward 0.27 	Last Property Result: None
766 Episode	Reward 0.0 	Average Reward 0.27 	Last Property Result: None
767 Episode	Reward 0.0 	Average Reward 0.27 	Last Property Result: None
768 Episode	Reward 0.0 	Average Reward 0.27 	Last Property Result: None
769 Episode	Reward 0.0 	Average Reward 0.27 	Last Property Result: None
770 Episode	Reward 1.0 	Average Reward 0.28 	Last Property Result: None
771 Episode	Reward 0.0 	Average Reward 0.27 	Last Property Result: None
772 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
773 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
774 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
775 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
776 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
777 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
778 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
779 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
780 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
781 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
782 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
783 Episode	Reward 1.0 	Average Reward 0.24 	Last Property Result: None
784 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
785 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
786 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
787 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
788 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
789 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
790 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
791 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
792 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
793 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
794 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
795 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
796 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
797 Episode	Reward 0.0 	Average Reward 0.24 	Last Property Result: None
798 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
799 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
800 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
801 Episode	Reward 0.0 	Average Reward 0.22 	Last Property Result: None
802 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
803 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
804 Episode	Reward 1.0 	Average Reward 0.22 	Last Property Result: None
805 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
806 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
807 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
808 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
809 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
810 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
811 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
812 Episode	Reward 1.0 	Average Reward 0.22 	Last Property Result: None
813 Episode	Reward 0.0 	Average Reward 0.22 	Last Property Result: None
814 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
815 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
816 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
817 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
818 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
819 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
820 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
821 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
822 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
823 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
824 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
825 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
826 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
827 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
828 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
829 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
830 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
831 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
832 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
833 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
834 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
835 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
836 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
837 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
838 Episode	Reward 1.0 	Average Reward 0.16 	Last Property Result: None
839 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
840 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
841 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
842 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
843 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
844 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
845 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
846 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
847 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
848 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
849 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
850 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
851 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
852 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
853 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
854 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
855 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
856 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
857 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
858 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
859 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
860 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
861 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
862 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
863 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
864 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
865 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
866 Episode	Reward 1.0 	Average Reward 0.13 	Last Property Result: None
867 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
868 Episode	Reward 1.0 	Average Reward 0.14 	Last Property Result: None
869 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
870 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
871 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
872 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
873 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
874 Episode	Reward 1.0 	Average Reward 0.14 	Last Property Result: None
875 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
876 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
877 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
878 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
879 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
880 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
881 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
882 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
883 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
884 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
885 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
886 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
887 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
888 Episode	Reward 0.0 	Average Reward 0.12 	Last Property Result: None
889 Episode	Reward 1.0 	Average Reward 0.13 	Last Property Result: None
890 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
891 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
892 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
893 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
894 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
895 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
896 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
897 Episode	Reward 0.0 	Average Reward 0.13 	Last Property Result: None
898 Episode	Reward 1.0 	Average Reward 0.14 	Last Property Result: None
899 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
900 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
901 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
902 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
903 Episode	Reward 1.0 	Average Reward 0.16 	Last Property Result: None
904 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
905 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
906 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
907 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
908 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
909 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
910 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
911 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
912 Episode	Reward 0.0 	Average Reward 0.14 	Last Property Result: None
913 Episode	Reward 1.0 	Average Reward 0.15 	Last Property Result: None
914 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
915 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
916 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
917 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
918 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
919 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
920 Episode	Reward 0.0 	Average Reward 0.15 	Last Property Result: None
921 Episode	Reward 1.0 	Average Reward 0.16 	Last Property Result: None
922 Episode	Reward 1.0 	Average Reward 0.17 	Last Property Result: None
923 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
924 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
925 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
926 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
927 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
928 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
929 Episode	Reward 0.0 	Average Reward 0.16 	Last Property Result: None
930 Episode	Reward 1.0 	Average Reward 0.17 	Last Property Result: None
931 Episode	Reward 0.0 	Average Reward 0.17 	Last Property Result: None
932 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
933 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
934 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
935 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
936 Episode	Reward 1.0 	Average Reward 0.19 	Last Property Result: None
937 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
938 Episode	Reward 1.0 	Average Reward 0.18 	Last Property Result: None
939 Episode	Reward 0.0 	Average Reward 0.18 	Last Property Result: None
940 Episode	Reward 1.0 	Average Reward 0.19 	Last Property Result: None
941 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
942 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
943 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
944 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
945 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
946 Episode	Reward 0.0 	Average Reward 0.19 	Last Property Result: None
947 Episode	Reward 1.0 	Average Reward 0.19 	Last Property Result: None
948 Episode	Reward 1.0 	Average Reward 0.2 	Last Property Result: None
949 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
950 Episode	Reward 1.0 	Average Reward 0.21 	Last Property Result: None
951 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
952 Episode	Reward 0.0 	Average Reward 0.2 	Last Property Result: None
953 Episode	Reward 1.0 	Average Reward 0.21 	Last Property Result: None
954 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
955 Episode	Reward 0.0 	Average Reward 0.21 	Last Property Result: None
956 Episode	Reward 1.0 	Average Reward 0.22 	Last Property Result: None
957 Episode	Reward 0.0 	Average Reward 0.22 	Last Property Result: None
958 Episode	Reward 1.0 	Average Reward 0.23 	Last Property Result: None
959 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
960 Episode	Reward 0.0 	Average Reward 0.23 	Last Property Result: None
961 Episode	Reward 1.0 	Average Reward 0.24 	Last Property Result: None
962 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
963 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
964 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
965 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
966 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
967 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
968 Episode	Reward 1.0 	Average Reward 0.25 	Last Property Result: None
969 Episode	Reward 0.0 	Average Reward 0.25 	Last Property Result: None
970 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
971 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
972 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
973 Episode	Reward 1.0 	Average Reward 0.27 	Last Property Result: None
974 Episode	Reward 0.0 	Average Reward 0.26 	Last Property Result: None
975 Episode	Reward 1.0 	Average Reward 0.26 	Last Property Result: None
976 Episode	Reward 1.0 	Average Reward 0.27 	Last Property Result: None
977 Episode	Reward 1.0 	Average Reward 0.28 	Last Property Result: None
978 Episode	Reward 0.0 	Average Reward 0.28 	Last Property Result: None
979 Episode	Reward 1.0 	Average Reward 0.29 	Last Property Result: None
980 Episode	Reward 1.0 	Average Reward 0.3 	Last Property Result: None
981 Episode	Reward 0.0 	Average Reward 0.3 	Last Property Result: None
982 Episode	Reward 0.0 	Average Reward 0.29 	Last Property Result: None
983 Episode	Reward 1.0 	Average Reward 0.3 	Last Property Result: None
984 Episode	Reward 0.0 	Average Reward 0.3 	Last Property Result: None
985 Episode	Reward 0.0 	Average Reward 0.3 	Last Property Result: None
986 Episode	Reward 1.0 	Average Reward 0.31 	Last Property Result: None
987 Episode	Reward 1.0 	Average Reward 0.32 	Last Property Result: None
988 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
989 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
990 Episode	Reward 1.0 	Average Reward 0.32 	Last Property Result: None
991 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
992 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
993 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
994 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
995 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
996 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
997 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
998 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
999 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1000 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1001 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1002 Episode	Reward 0.0 	Average Reward 0.3 	Last Property Result: None
1003 Episode	Reward 0.0 	Average Reward 0.29 	Last Property Result: None
1004 Episode	Reward 1.0 	Average Reward 0.3 	Last Property Result: None
1005 Episode	Reward 0.0 	Average Reward 0.3 	Last Property Result: None
1006 Episode	Reward 1.0 	Average Reward 0.31 	Last Property Result: None
1007 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1008 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1009 Episode	Reward 1.0 	Average Reward 0.32 	Last Property Result: None
1010 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1011 Episode	Reward 1.0 	Average Reward 0.33 	Last Property Result: None
1012 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1013 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1014 Episode	Reward 1.0 	Average Reward 0.33 	Last Property Result: None
1015 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1016 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1017 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1018 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1019 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1020 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1021 Episode	Reward 1.0 	Average Reward 0.33 	Last Property Result: None
1022 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1023 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1024 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1025 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1026 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1027 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1028 Episode	Reward 1.0 	Average Reward 0.33 	Last Property Result: None
1029 Episode	Reward 0.0 	Average Reward 0.33 	Last Property Result: None
1030 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1031 Episode	Reward 0.0 	Average Reward 0.32 	Last Property Result: None
1032 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1033 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1034 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1035 Episode	Reward 0.0 	Average Reward 0.31 	Last Property Result: None
1036 Episode	Reward 1.0 	Average Reward 0.31 	Last Property Result: None
